376.83997,329.84003,DOPC
285.94,312.64,DOPC
452.27002,542.45996,DOPC
511.66,381.6,DOPC
5.66,351.18,DOPC
162.15,354.49002,DOPC
241.45999,302.75998,DOPC
309.59998,260.82,DOPC
42.75,358.69998,DOPC
508.12,51.22,DOPC
427.09998,178.46,DOPC
175.53,432.59998,DOPC
114.16,208.59,DOPC
519.56,83.92999,DOPC
402.87997,270.91,DOPC
355.27002,514.95,DOPC
274.24,373.75,DOPC
488.34998,372.56,DOPC
366.17,180.99,DOPC
501.34,175.39,DOPC
114.34,222.09,DOPC
305.11,279.59,DOPC
9.29,390.14,DOPC
388.49,450.32,DOPC
92.399994,469.84003,DOPC
164.1,85.11,DOPC
215.04999,73.41,DOPC
27.33,310.14,DOPC
397.96002,290.44,DOPC
517.86,305.86002,DOPC
309.11,323.39,DOPC
253.44,79.36,DOPC
119.67,352.94,DOPC
520.95,408.75,DOPC
231.67,162.66,DOPC
137.34,301.16,DOPC
466.43002,18.64,DOPC
175.53,242.45001,DOPC
435.33002,181.01999,DOPC
268.72,37.14,DOPC
162.08,96.18,DOPC
308.31,235.04,DOPC
77.96,254.45,DOPC
414.37,52.93,DOPC
491.86002,117.59,DOPC
376.21,238.63,DOPC
381.69998,481.49,DOPC
182.06,522.01,DOPC
57.449997,273.06,DOPC
419.16,243.36,DOPC
375.12,420.97,DOPC
471.30002,406.32,DOPC
235.96,256.11,DOPC
75.96,347.16998,DOPC
1.71,431.34998,DOPC
508.71,464.84003,DOPC
340.58997,369.24,DOPC
34.760002,94.68001,DOPC
370.13,62.92,DOPC
372.64,279.38,DOPC
305.47,75.34,DOPC
250.37001,206.76001,DOPC
254.16,282.75,DOPC
284.38,146.83,DOPC
336.68,265.63998,DOPC
110.869995,370.67,DOPC
508.82,452.21002,DOPC
174.27,105.03999,DOPC
247.79,285.44,DOPC
119.55,30.42,DOPC
324.12,205.16,DOPC
455.41998,187.57,DOPC
119.55,372.61002,DOPC
242.73001,267.99,DOPC
24.5,405.81,DOPC
430.19,247.59001,DOPC
91.16,430.89,DOPC
363.55,235.8,DOPC
270.04,197.81999,DOPC
243.37,138.99,DOPC
207.09999,507.69,DOPC
218.95999,485.7,DOPC
417.0,306.0,DOPC
237.68,123.83,DOPC
259.31,206.42,DOPC
378.11002,389.03,DOPC
64.4,365.3,DOPC
350.9,42.0,DOPC
26.789999,79.95,DOPC
481.29,460.81,DOPC
521.82996,391.23,DOPC
454.76,236.34001,DOPC
438.41998,242.18001,DOPC
204.72,425.69,DOPC
422.08002,196.04001,DOPC
311.52002,373.16003,DOPC
314.5,307.16,DOPC
272.91998,304.28,DOPC
319.07,362.0,DOPC
409.92,344.87,DOPC
425.21,504.46997,DOPC
280.16,316.66,DOPC
480.96002,337.37,DOPC
187.56,398.84998,DOPC
132.25,419.4,DOPC
223.59,81.409996,DOPC
157.32,164.76,DOPC
358.32,523.18,DOPC
510.68,353.6,DOPC
150.8,449.90002,DOPC
334.87,313.37,DOPC
214.12001,153.42,DOPC
304.89,434.03998,DOPC
134.62,184.82,DOPC
277.22,332.59998,DOPC
79.64,286.14,DOPC
185.12,320.73,DOPC
141.21,38.26,DOPC
469.65,374.71002,DOPC
450.26,234.38,DOPC
106.17,184.9,DOPC
203.77,250.56,DOPC
377.14,531.24,DOPC
175.51001,534.8,DOPC
117.840004,449.81998,DOPC
316.57,265.7,DOPC
397.62,450.6,DOPC
498.08997,333.65002,DOPC
294.62,265.68,DOPC
312.54,165.33002,DOPC
433.74,147.48,DOPC
245.38,209.03,DOPC
427.38998,20.039999,DOPC
500.37,440.78998,DOPC
93.850006,3.1299999,DOPC
479.49002,437.52997,DOPC
488.33002,360.43,DOPC
221.79001,19.99,DOPC
86.630005,188.86,DOPC
334.86,65.159996,DOPC
173.79999,480.93,DOPC
110.07,521.2,DOPC
16.24,448.4,DOPC
132.61,237.26999,DOPC
47.690002,297.03,DOPC
152.19,111.33,DOPC
250.61002,391.03,DOPC
467.03,286.98,DOPC
322.89,132.24,DOPC
189.85,460.21,DOPC
319.77,177.32,DOPC
541.95,328.53,DOPC
27.560001,12.059999,DOPC
251.14,474.36002,DOPC
478.51,269.45,DOPC
66.84,313.06,DOPC
336.82,403.06,DOPC
364.98,291.49,DOPC
475.12,444.91,DOPC
230.53,254.45999,DOPC
184.69,54.1,DOPC
333.19,437.15,DOPC
519.08,485.71997,DOPC
362.83002,249.97,DOPC
379.52,25.59,DOPC
310.76,249.5,DOPC
159.70999,293.8,DOPC
92.38,288.93,DOPC
492.01,33.13,DOPC
209.12001,80.63,DOPC
194.34,185.45,DOPC
96.770004,529.79,DOPC
211.7,145.75,DOPC
343.55,379.52,DOPC
145.8,277.22998,DOPC
196.75,257.41,DOPC
297.61,57.09,DOPC
348.54,493.97,DOPC
53.21,533.83997,DOPC
42.18,394.55002,DOPC
112.69,485.84,DOPC
374.33997,310.09,DOPC
539.1,375.9,DOPC
398.6,506.86002,DOPC
1.8000001,208.63,DOPC
500.0,403.5,DOPC
354.44,344.25998,DOPC
364.7,449.37,DOPC
137.19,97.99,DOPC
531.13,48.44,DOPC
119.61,13.63,DOPC
531.33997,377.28,DOPC
134.28,196.15999,DOPC
75.83,140.34,DOPC
333.11002,414.38998,DOPC
408.34998,390.12,DOPC
24.519999,273.61,DOPC
518.35,67.399994,DOPC
519.91003,226.98999,DOPC
495.68,395.84998,DOPC
140.43001,406.47,DOPC
355.40002,489.38,DOPC
385.05002,304.08002,DOPC
348.84998,240.20001,DOPC
292.71,415.44998,DOPC
430.86,158.26001,DOPC
140.1,414.12,DOPC
152.38,374.52,DOPC
161.48001,48.649998,DOPC
505.44,36.85,DOPC
481.56,189.3,DOPC
452.03,400.91998,DOPC
344.46997,424.55002,DOPC
322.01,63.51,DOPC
291.48,401.45,DOPC
464.38998,414.22,DOPC
129.5,95.63,DOPC
434.0,217.62,DOPC
314.16,431.64,DOPC
198.79999,233.79999,DOPC
502.47003,31.42,DOPC
444.59998,330.09998,DOPC
522.58,382.29,DOPC
254.03,528.16003,DOPC
52.75,298.1,DOPC
327.28,357.3,DOPC
402.51,257.11002,DOPC
276.22,239.16,DOPC
408.11002,59.980003,DOPC
190.91,65.74,DOPC
447.44998,32.5,DOPC
412.05002,236.42,DOPC
372.84,479.72998,DOPC
142.16,114.69,DOPC
535.02997,84.38,DOPC
62.140003,263.81,DOPC
111.96,491.55,DOPC
304.69998,187.67,DOPC
226.62001,411.65002,DOPC
133.02,104.67,DOPC
292.65,170.56,DOPC
502.38,209.62,DOPC
318.58,400.99,DOPC
387.5,195.26,DOPC
439.06,289.59998,DOPC
220.76001,366.37,DOPC
484.81,324.32,DOPC
439.32,463.11002,DOPC
393.39,81.26,DOPC
116.689995,454.15002,DOPC
230.99,22.73,DOPC
238.98001,76.020004,DOPC
498.04,444.78,DOPC
490.11002,67.600006,DOPC
345.15,115.76,DOPC
331.53,251.7,DOPC
70.06,524.48004,DOPC
235.97,206.98,DOPC
121.58,487.59998,DOPC
532.52997,381.95,DOPC
498.43,498.30002,DOPC
318.21,273.39,DOPC
205.3,273.37,DOPC
350.46002,337.0,DOPC
114.6,292.63,DOPC
534.93,519.56,DOPC
323.08,342.58,DOPC
372.15,248.22,DOPC
251.76001,468.75,DOPC
161.76001,378.26,DOPC
409.16998,544.67,DOPC
69.86,273.18,DOPC
355.97998,30.19,DOPC
389.81998,55.75,DOPC
454.5,435.66003,DOPC
250.43,399.91,DOPC
366.69,480.18002,DOPC
302.61,376.9,DOPC
114.420006,107.939995,DOPC
366.88998,200.22,DOPC
294.68,192.12999,DOPC
74.79,221.91,DOPC
525.43,369.92,DOPC
435.09,372.81,DOPC
273.68,30.84,DOPC
528.20996,284.68,DOPC
536.27,178.67001,DOPC
410.44,230.76001,DOPC
265.36,52.550003,DOPC
357.09,319.12,DOPC
196.36,200.35,DOPC
54.980003,374.03,DOPC
44.97,45.260002,DOPC
124.89,237.70001,DOPC
88.13,462.31998,DOPC
167.07,424.31,DOPC
515.88,204.73,DOPC
394.25,300.49,DOPC
514.63,225.55,DOPC
105.57,12.51,DOPC
227.72,206.22,DOPC
157.73,463.16003,DOPC
245.07,111.96999,DOPC
279.66,372.62,DOPC
39.260002,207.42001,DOPC
212.98001,493.56,DOPC
276.71,394.06,DOPC
266.36,537.67,DOPC
262.7,376.22003,DOPC
337.99,121.14,DOPC
245.42,324.4,DOPC
227.52,60.890003,DOPC
280.66,159.83,DOPC
536.56,186.69,DOPC
167.85,263.97,DOPC
10.690001,377.08002,DOPC
20.050001,383.27,DOPC
181.69,10.74,DOPC
36.81,304.38,DOPC
409.06,519.17,DOPC
389.66,177.64,DOPC
474.74,310.2,DOPC
269.23,237.09,DOPC
478.97,330.97998,DOPC
98.06,359.59,DOPC
169.55,245.78,DOPC
234.14,115.229996,DOPC
519.75,529.58,DOPC
411.13998,350.41998,DOPC
496.13,485.39,DOPC
351.22003,531.92004,DOPC
173.95999,8.61,DOPC
385.28,273.59,DOPC
263.34,306.88,DOPC
117.38,434.38998,DOPC
136.88,534.6,DOPC
418.89,263.34,DOPC
354.33997,281.84,DOPC
108.43001,350.75,DOPC
39.0,416.6,DOPC
167.06,407.09,DOPC
151.15,317.46,DOPC
161.51,472.02,DOPC
323.74,305.38998,DOPC
337.41,540.66003,DOPC
240.23001,359.49002,DOPC
212.52,140.22,DOPC
424.19,207.8,DOPC
19.82,366.55,DOPC
515.62,379.15002,DOPC
169.3,16.23,DOPC
357.85,466.37,DOPC
498.9,185.47,DOPC
190.56999,332.94998,DOPC
273.29,72.81,DOPC
32.7,353.96,DOPC
12.04,357.0,DOPC
171.17001,462.35,DOPC
56.36,489.23,DOPC
437.99,279.00998,DOPC
86.33,476.38,DOPC
73.56,407.76,DOPC
6.51,109.189995,DOPC
125.229996,495.81,DOPC
422.91,515.08,DOPC
510.62,217.87001,DOPC
228.59,521.35,DOPC
160.95,390.54,DOPC
535.05,164.76,DOPC
235.96,289.86,DOPC
255.40001,299.89,DOPC
457.42,450.32,DOPC
314.18,480.93,DOPC
74.95,57.7,DOPC
249.06999,67.57,DOPC
307.34,226.12,DOPC
141.03,57.589996,DOPC
294.22,393.41998,DOPC
521.55,514.65,DOPC
423.38,230.93001,DOPC
453.00998,18.710001,DOPC
327.71,31.400002,DOPC
198.37,360.84,DOPC
301.04,442.68002,DOPC
446.62,351.33,DOPC
391.75,227.25,DOPC
417.57,126.33,DOPC
486.92,105.03,DOPC
504.22,223.70001,DOPC
136.64,379.46,DOPC
453.88,345.18002,DOPC
292.47,147.75,DOPC
287.84,300.52,DOPC
103.81,307.12,DOPC
84.490005,367.0,DOPC
386.57,242.19,DOPC
231.7,447.5,DOPC
348.84,5.43,DOPC
146.98,339.5,DOPC
51.38,129.83,DOPC
144.81,250.99,DOPC
235.04999,48.18,DOPC
467.65997,68.33,DOPC
191.03,278.34998,DOPC
424.57,329.68,DOPC
451.85,196.91,DOPC
450.55,533.61,DOPC
171.18,73.3,DOPC
445.32,185.5,DOPC
93.7,460.08,DOPC
166.04001,253.31,DOPC
86.19,275.69,DOPC
387.01,114.350006,DOPC
326.83997,80.31999,DOPC
22.41,463.86002,DOPC
432.36,278.8,DOPC
201.34001,515.25,DOPC
206.0,238.57,DOPC
433.28998,38.37,DOPC
359.93,307.91998,DOPC
321.8,280.34,DOPC
533.99,94.020004,DOPC
132.73,290.61002,DOPC
448.28998,245.52,DOPC
145.29001,1.4100001,DOPC
268.23,254.31999,DOPC
387.43,159.48,DOPC
158.45999,411.69,DOPC
342.52,178.26999,DOPC
143.03,398.62,DOPC
442.18,210.78,DOPC
103.950005,268.87,DOPC
480.22998,254.92001,DOPC
397.08002,309.91,DOPC
295.65,68.28,DOPC
159.3,149.59,DOPC
115.299995,213.0,DOPC
521.95,304.78,DOPC
205.84999,294.16998,DOPC
457.49,458.53,DOPC
534.6,197.44,DOPC
227.4,184.95001,DOPC
497.76,202.11,DOPC
537.62,319.62,DOPC
372.64,295.28,DOPC
515.66003,344.99,DOPC
165.54001,498.83,DOPC
534.81,446.98,DOPC
403.47,358.02,DOPC
202.04001,175.95,DOPC
126.23,69.5,DOPC
517.39,542.38,DOPC
294.07,311.22998,DOPC
391.6,360.77,DOPC
316.39,242.43,DOPC
403.46002,350.33002,DOPC
136.73999,392.16,DOPC
394.98,485.62,DOPC
397.22998,513.01,DOPC
123.39,471.32,DOPC
81.21001,138.84,DOPC
353.95,457.82,DOPC
150.07,120.810005,DOPC
214.88,197.78,DOPC
444.90002,261.86002,DOPC
131.97,346.38,DOPC
396.30002,197.40999,DOPC
55.0,289.55,DOPC
533.18,283.16,DOPC
506.23,201.78,DOPC
442.27002,287.5,DOPC
95.13,445.71,DOPC
471.8,436.8,DOPC
233.51999,466.04,DOPC
154.5,237.36,DOPC
460.76,474.3,DOPC
192.16998,1.8299999,DOPC
517.7,117.229996,DOPC
233.82999,198.61,DOPC
421.92,454.97003,DOPC
495.68,340.69,DOPC
59.43,239.99,DOPC
466.47998,258.59,DOPC
79.68,385.71997,DOPC
402.78998,498.4,DOPC
28.12,414.37,DOPC
450.15997,333.63998,DOPC
318.53,335.61002,DOPC
264.77,479.38998,DOPC
183.49,78.78,DOPC
233.72,54.21,DOPC
312.53,23.18,DOPC
25.49,507.16,DOPC
363.52002,297.55,DOPC
273.92,101.4,DOPC
120.649994,493.37003,DOPC
262.87,401.01,DOPC
283.55,250.58,DOPC
208.71,532.16,DOPC
328.21997,242.74,DOPC
531.36,326.13,DOPC
401.57,479.46997,DOPC
358.45,84.34,DOPC
95.36,293.09,DOPC
34.54,49.59,DOPC
156.18,37.33,DOPC
154.25,539.86,DOPC
187.16998,149.81,DOPC
76.92,296.33,DOPC
122.48,35.76,DOPC
151.29,171.78,DOPC
281.46,337.16998,DOPC
132.31,370.37,DOPC
372.46,174.61,DOPC
288.85,57.12,DOPC
149.02,286.28,DOPC
115.64,186.04999,DOPC
538.70996,341.9,DOPC
188.05,359.90002,DOPC
495.14,140.62,DOPC
511.12,418.39,DOPC
348.49,172.78,DOPC
89.630005,251.15,DOPC
382.01,72.67,DOPC
300.31,184.51999,DOPC
498.13998,129.44,DOPC
350.88,272.69,DOPC
171.66,531.12,DOPC
266.8,167.34,DOPC
258.12,190.18999,DOPC
