405.62,463.56,DPPC
225.99,170.20001,DPPC
276.74,541.06,DPPC
24.18,72.56,DPPC
247.12,125.62,DPPC
469.58002,35.76,DPPC
188.88,429.32,DPPC
465.53003,472.55002,DPPC
461.51,36.07,DPPC
368.41998,115.950005,DPPC
480.73,130.19,DPPC
237.21,62.329998,DPPC
250.63,445.80002,DPPC
435.68,85.439995,DPPC
478.1,160.29,DPPC
54.17,176.06001,DPPC
321.24,457.40002,DPPC
236.75,324.38998,DPPC
405.06,527.35,DPPC
216.8,49.82,DPPC
474.18,22.679998,DPPC
292.37,111.65,DPPC
536.24,116.24,DPPC
324.22,481.91003,DPPC
202.2,229.75,DPPC
23.32,441.99002,DPPC
55.960003,84.38,DPPC
456.52002,387.81,DPPC
447.52997,485.75,DPPC
341.69,32.63,DPPC
68.88,498.66,DPPC
468.56,309.13998,DPPC
75.03,165.58,DPPC
315.24,149.77,DPPC
476.88998,125.79001,DPPC
5.62,228.5,DPPC
450.48,78.0,DPPC
114.93,53.41,DPPC
430.76,374.24,DPPC
269.64,127.939995,DPPC
133.3,525.69,DPPC
399.86,490.37997,DPPC
428.24002,443.77,DPPC
153.82,514.69,DPPC
41.04,404.35,DPPC
17.710001,47.670002,DPPC
145.27,42.16,DPPC
172.57999,456.75998,DPPC
480.57,29.55,DPPC
342.91998,501.13,DPPC
365.66003,-1.0,DPPC
310.43,360.84998,DPPC
15.92,263.94,DPPC
64.0,530.76,DPPC
508.67,510.86,DPPC
211.94,250.16,DPPC
407.06,362.40002,DPPC
472.28,397.36,DPPC
26.15,62.239998,DPPC
268.43,362.8,DPPC
303.04,468.24002,DPPC
15.0,324.94,DPPC
363.56,14.51,DPPC
277.16998,403.95,DPPC
310.04,32.99,DPPC
268.0,228.34999,DPPC
418.83,270.93,DPPC
56.84,465.08,DPPC
212.48,106.03,DPPC
489.48,202.93,DPPC
181.06001,181.0,DPPC
328.53,444.94,DPPC
530.64,259.03,DPPC
59.36,131.67,DPPC
343.03003,466.44,DPPC
31.27,156.53,DPPC
391.88,402.56,DPPC
418.77997,46.26,DPPC
540.38,270.31,DPPC
33.57,5.21,DPPC
468.37003,502.42,DPPC
188.09999,417.48,DPPC
146.66,128.69,DPPC
372.18,527.52,DPPC
281.01,167.70999,DPPC
303.98,297.09998,DPPC
336.73,25.91,DPPC
447.42,251.11,DPPC
332.82,350.83002,DPPC
216.32,118.43001,DPPC
231.65001,487.72998,DPPC
129.98999,204.65,DPPC
37.550003,216.72,DPPC
203.84001,459.05,DPPC
403.65002,183.95999,DPPC
81.590004,152.67,DPPC
426.55,36.64,DPPC
13.93,115.7,DPPC
254.57,156.84,DPPC
270.54,397.47003,DPPC
335.13,95.8,DPPC
246.73999,149.94,DPPC
350.52,467.2,DPPC
139.09,231.21,DPPC
411.30002,183.44,DPPC
442.13,50.79,DPPC
291.15,133.82,DPPC
488.31,76.799995,DPPC
392.41,140.87,DPPC
488.97,37.1,DPPC
458.65002,129.62,DPPC
87.91,528.56,DPPC
394.81,525.83997,DPPC
26.49,115.579994,DPPC
486.26,71.36,DPPC
315.91,249.23001,DPPC
227.46,13.41,DPPC
100.7,222.73001,DPPC
142.51001,363.46002,DPPC
108.850006,333.95,DPPC
32.95,40.11,DPPC
291.14,10.84,DPPC
221.34001,-0.99,DPPC
106.479996,365.44998,DPPC
257.80002,462.2,DPPC
241.26,391.36002,DPPC
511.06998,474.0,DPPC
211.23,362.96002,DPPC
317.13,100.08,DPPC
372.37,411.99002,DPPC
534.1,33.5,DPPC
29.400002,106.020004,DPPC
102.340004,59.55,DPPC
80.83,213.95001,DPPC
266.68,173.12,DPPC
334.21002,502.37,DPPC
474.49002,169.59,DPPC
432.55002,211.11,DPPC
492.65997,9.92,DPPC
258.96,77.89,DPPC
467.74,106.73,DPPC
75.29,146.04999,DPPC
390.41998,488.47998,DPPC
515.97,447.19,DPPC
34.85,141.89,DPPC
335.15997,58.23,DPPC
42.550003,168.08,DPPC
272.68,214.66998,DPPC
371.18,52.5,DPPC
243.89,260.0,DPPC
498.11002,111.36,DPPC
199.02,49.22,DPPC
34.260002,292.04,DPPC
263.77002,419.44,DPPC
470.97,82.48,DPPC
139.72,141.17,DPPC
199.42,418.21,DPPC
100.520004,209.26001,DPPC
210.97,126.07001,DPPC
485.67,124.25,DPPC
40.73,534.37,DPPC
456.08002,533.27997,DPPC
403.25,171.48001,DPPC
224.14,38.26,DPPC
90.439995,117.61,DPPC
6.2,170.81,DPPC
182.73001,453.72003,DPPC
248.20999,407.91,DPPC
227.16,5.39,DPPC
463.15,519.79,DPPC
465.22998,45.67,DPPC
356.83997,278.37,DPPC
130.54,47.989998,DPPC
44.65,307.4,DPPC
53.390003,338.77,DPPC
76.12,74.03,DPPC
436.26,319.03998,DPPC
506.15002,106.630005,DPPC
14.16,153.62001,DPPC
438.94,89.72,DPPC
330.26,56.85,DPPC
26.45,346.31,DPPC
187.85,17.65,DPPC
297.69,475.93,DPPC
80.93001,104.41,DPPC
271.97,379.32,DPPC
504.09,193.73,DPPC
448.96,112.19,DPPC
256.08,411.8,DPPC
50.75,37.91,DPPC
303.99,163.17,DPPC
120.880005,89.759995,DPPC
79.79,484.37,DPPC
398.17,470.7,DPPC
45.760002,152.70999,DPPC
166.04001,166.81,DPPC
268.15,273.87,DPPC
26.919998,325.71,DPPC
388.28,103.66,DPPC
111.350006,319.02002,DPPC
341.66998,135.85,DPPC
46.269997,527.41003,DPPC
110.66,132.25,DPPC
350.52,364.15002,DPPC
510.61002,172.68999,DPPC
238.39001,498.77,DPPC
309.53,517.2,DPPC
310.09,180.61002,DPPC
324.5,52.1,DPPC
57.940002,202.2,DPPC
44.53,435.99,DPPC
366.01,135.63,DPPC
59.69,517.71,DPPC
204.08002,498.79,DPPC
82.86,469.28003,DPPC
46.92,262.4,DPPC
166.87,485.41998,DPPC
398.18,56.989998,DPPC
318.04,391.47998,DPPC
279.58002,60.65,DPPC
221.06001,191.14,DPPC
483.67,7.45,DPPC
7.8500004,141.43,DPPC
77.659996,173.63,DPPC
258.9,440.12,DPPC
216.15999,357.0,DPPC
245.67,428.17,DPPC
80.649994,455.21,DPPC
522.02,20.46,DPPC
66.36,260.18,DPPC
175.70999,251.06001,DPPC
402.09,440.36,DPPC
259.08002,7.09,DPPC
215.12,35.46,DPPC
323.46002,45.03,DPPC
408.96,492.34003,DPPC
315.04,441.1,DPPC
65.65,31.51,DPPC
103.09,53.32,DPPC
203.37,382.38,DPPC
524.19,478.67,DPPC
44.050003,353.34,DPPC
51.149998,191.29999,DPPC
22.77,526.07,DPPC
534.93,253.62,DPPC
400.41998,0.5,DPPC
299.72998,521.59,DPPC
153.1,46.300003,DPPC
493.41,470.73,DPPC
67.45,343.53,DPPC
278.12,364.31,DPPC
97.9,500.61002,DPPC
240.12,407.59998,DPPC
39.12,57.11,DPPC
506.31,438.39,DPPC
406.88,514.79,DPPC
227.32,325.22,DPPC
59.68,69.39,DPPC
501.86002,467.61002,DPPC
329.46,119.020004,DPPC
104.41,479.5,DPPC
26.41,434.16998,DPPC
398.23,52.08,DPPC
447.31998,495.44998,DPPC
258.62,2.83,DPPC
178.56001,434.05,DPPC
165.73999,56.53,DPPC
282.21002,102.64,DPPC
259.16998,433.07,DPPC
133.26001,506.65002,DPPC
46.49,417.31998,DPPC
269.77,312.38,DPPC
237.33,81.829994,DPPC
179.23001,143.33,DPPC
266.75,498.05,DPPC
193.73,11.38,DPPC
120.49,287.97,DPPC
426.40997,83.06,DPPC
128.53,131.09,DPPC
435.97998,419.98,DPPC
471.13,174.34999,DPPC
480.01,296.85,DPPC
83.96,99.68001,DPPC
327.35,308.56,DPPC
42.789997,60.47,DPPC
268.43,330.52,DPPC
394.16,495.95,DPPC
400.25,460.28998,DPPC
294.33002,102.52,DPPC
468.54,233.47,DPPC
4.2,405.95,DPPC
492.83002,436.32,DPPC
327.93,17.4,DPPC
282.01,457.22998,DPPC
408.33002,124.350006,DPPC
158.26999,68.119995,DPPC
204.38998,183.2,DPPC
50.03,472.78998,DPPC
356.08002,202.70999,DPPC
41.370003,345.41,DPPC
424.08002,485.84,DPPC
226.32999,533.4,DPPC
129.43,52.81,DPPC
160.14,274.85,DPPC
68.61,104.81,DPPC
373.47,159.03,DPPC
403.94,151.25,DPPC
183.01001,106.95,DPPC
289.13,90.600006,DPPC
184.92001,467.06,DPPC
298.93,114.57,DPPC
26.7,355.22998,DPPC
387.26,27.460001,DPPC
156.09,474.12,DPPC
300.17,130.45999,DPPC
283.92,4.38,DPPC
371.44,435.35,DPPC
238.98001,21.329998,DPPC
427.16998,93.09,DPPC
356.82,415.37997,DPPC
207.39,34.100002,DPPC
255.02,33.37,DPPC
473.74,458.08,DPPC
177.35,37.65,DPPC
325.48,500.57,DPPC
316.03,115.36,DPPC
109.52,220.99,DPPC
471.78003,218.75,DPPC
45.6,69.91,DPPC
483.97998,468.77997,DPPC
350.47,131.62,DPPC
354.46997,21.49,DPPC
349.91,384.52,DPPC
407.47003,472.34003,DPPC
184.55,506.49,DPPC
105.29,528.27,DPPC
333.89,467.89,DPPC
109.52,65.770004,DPPC
403.62,450.6,DPPC
53.41,222.70001,DPPC
179.84,327.55002,DPPC
532.33,137.38,DPPC
217.51,532.45996,DPPC
431.17,468.47,DPPC
125.17,212.98001,DPPC
261.06,21.240002,DPPC
226.94,134.79001,DPPC
42.940002,185.3,DPPC
147.61,270.45,DPPC
219.08002,522.49,DPPC
163.26001,460.24,DPPC
