368.4,526.1,DAPE,288
299.65002,519.52,DAPE,289
370.82,454.83002,DAPE,290
98.35,41.070004,DAPE,291
457.58002,427.21002,DAPE,292
175.32,2239.2703,DAPE,293
274.67,2216.04,DAPE,294
367.67,208.18001,DAPE,295
40.32,413.75003,DAPE,296
541.82,450.52002,DAPE,297
145.31001,320.74002,DAPE,298
32.72,220.57,DAPE,299
308.56,504.0,DAPE,300
569.43005,250.34,DAPE,301
498.26004,154.68001,DAPE,302
80.86,2216.87,DAPE,303
301.15002,498.76004,DAPE,304
240.63002,100.01,DAPE,305
560.69006,103.990005,DAPE,306
304.90002,514.16003,DAPE,307
120.15,431.66,DAPE,308
231.29001,87.44,DAPE,309
93.670006,179.5,DAPE,310
372.24002,287.1,DAPE,311
365.56003,374.25003,DAPE,312
406.00003,210.59003,DAPE,313
421.54004,473.33005,DAPE,314
118.72001,2232.7603,DAPE,315
168.56001,2235.76,DAPE,316
420.10004,507.11002,DAPE,317
52.970005,37.9,DAPE,318
19.720001,377.87003,DAPE,319
2180.03,346.77002,DAPE,320
184.72,2241.2202,DAPE,321
219.21002,269.52002,DAPE,322
382.90002,296.42,DAPE,323
2162.87,350.88,DAPE,324
261.46002,322.88,DAPE,325
133.81,2251.34,DAPE,326
28.420002,2237.2402,DAPE,327
494.57,180.05002,DAPE,328
160.58,350.75,DAPE,329
445.67,38.0,DAPE,330
422.24002,458.01,DAPE,331
583.43005,623.97003,DAPE,332
160.50002,105.020004,DAPE,333
186.8,34.73,DAPE,334
2262.86,10.650001,DAPE,335
39.16,185.03,DAPE,336
91.54,294.53,DAPE,337
75.18,404.73004,DAPE,338
88.8,20.580002,DAPE,339
468.03003,374.51,DAPE,340
56.650005,47.480003,DAPE,341
224.62003,271.75,DAPE,342
507.93002,528.64,DAPE,343
640.54004,297.83002,DAPE,344
492.22003,142.39,DAPE,345
333.75,388.00003,DAPE,346
526.21,321.72,DAPE,347
519.42004,300.73,DAPE,348
551.38007,212.18001,DAPE,349
386.25,291.28003,DAPE,350
395.41,100.92,DAPE,351
164.39001,2199.2703,DAPE,352
306.19,523.63,DAPE,353
96.68,204.53001,DAPE,354
139.19,2278.35,DAPE,355
78.850006,14.920001,DAPE,356
9.0,119.72,DAPE,357
435.64,86.51,DAPE,358
78.520004,2233.7002,DAPE,359
158.84001,150.97002,DAPE,360
134.06001,194.86,DAPE,361
303.62003,294.49002,DAPE,362
381.84003,177.47002,DAPE,363
557.92004,467.41,DAPE,364
605.09,244.94002,DAPE,365
17.050001,83.58001,DAPE,366
153.05,2252.08,DAPE,367
2229.6401,446.98,DAPE,368
2282.55,173.14001,DAPE,369
353.23,2252.31,DAPE,370
210.65001,173.07,DAPE,371
2153.84,249.09,DAPE,372
233.23001,279.57,DAPE,373
423.68005,453.17,DAPE,374
304.38,319.71002,DAPE,375
176.76001,143.23001,DAPE,376
261.42,304.83002,DAPE,377
42.99,401.90002,DAPE,378
360.07,140.85,DAPE,379
512.42,622.30005,DAPE,380
444.15002,1083.4601,DAPE,474
181.67001,1191.74,DAPE,475
485.97003,880.4101,DAPE,476
178.52002,715.7201,DAPE,477
504.48,786.22003,DAPE,478
137.37001,479.44003,DAPE,479
204.37,458.79,DAPE,480
424.96002,877.9501,DAPE,481
174.00002,733.97003,DAPE,482
506.88004,968.7701,DAPE,483
113.46001,956.73004,DAPE,484
95.69,644.98,DAPE,485
332.84,1105.6901,DAPE,486
420.47,814.3401,DAPE,487
397.89,690.86005,DAPE,488
83.19,647.57007,DAPE,489
384.94003,1139.49,DAPE,490
214.73001,576.42004,DAPE,491
469.26,635.14,DAPE,492
326.36002,1109.96,DAPE,493
182.54001,937.71,DAPE,494
202.29001,775.04004,DAPE,495
215.98001,761.17004,DAPE,496
337.23004,937.4,DAPE,497
366.14,1142.28,DAPE,498
436.46002,782.9,DAPE,499
404.80005,1042.88,DAPE,500
181.04001,676.5,DAPE,501
192.76001,466.89,DAPE,502
501.29,960.3301,DAPE,503
126.50001,626.81006,DAPE,504
134.79001,1089.0,DAPE,505
2203.5,812.86005,DAPE,506
76.61,651.66003,DAPE,507
335.78003,869.7301,DAPE,508
370.32,915.56006,DAPE,509
102.44,797.94006,DAPE,510
440.11002,825.41003,DAPE,511
2281.3901,671.05005,DAPE,512
79.69,734.66003,DAPE,513
542.65,677.81006,DAPE,514
38.610004,939.94006,DAPE,515
503.15002,546.99,DAPE,516
501.53003,1005.74005,DAPE,517
514.06,1013.52,DAPE,518
205.92001,810.34,DAPE,519
212.98001,568.31,DAPE,520
2217.82,763.46,DAPE,521
173.4,639.93005,DAPE,522
60.750004,616.25006,DAPE,523
39.75,907.37006,DAPE,524
74.87,643.42004,DAPE,525
486.88004,949.07007,DAPE,526
16.95,736.51,DAPE,527
379.27002,905.56006,DAPE,528
532.06,1122.2401,DAPE,529
498.62003,697.43005,DAPE,530
426.06003,653.65,DAPE,531
311.08002,1007.33,DAPE,532
630.3301,889.49005,DAPE,533
599.43005,849.4701,DAPE,534
482.87003,728.58,DAPE,535
292.27002,773.30005,DAPE,536
394.52002,564.09,DAPE,537
189.80002,526.13,DAPE,538
325.66003,1148.18,DAPE,539
277.35,769.58,DAPE,540
68.62,624.67004,DAPE,541
2251.37,736.9701,DAPE,542
2146.37,943.26,DAPE,543
385.46002,612.07007,DAPE,544
2237.1802,786.8401,DAPE,545
251.15002,809.31006,DAPE,546
115.240005,622.77,DAPE,547
495.52002,956.47003,DAPE,548
396.41003,528.89,DAPE,549
546.89,1007.30005,DAPE,550
488.55005,772.73004,DAPE,551
84.090004,629.78,DAPE,552
85.14,603.45,DAPE,553
66.28,1041.03,DAPE,554
33.350002,844.85,DAPE,555
297.2,526.60004,DAPE,556
254.55002,823.85004,DAPE,557
2269.1,792.5101,DAPE,558
223.46,801.98004,DAPE,559
490.01004,1111.1001,DAPE,560
330.45,934.50006,DAPE,561
183.31001,633.31,DAPE,562
302.08002,811.7101,DAPE,563
23.77,902.92004,DAPE,564
381.49002,538.78,DAPE,565
563.07,1037.5701,DAPE,566
356.07,1668.31,DAPE,660
303.46002,1711.1602,DAPE,661
438.04,1438.2301,DAPE,662
89.93,1314.81,DAPE,663
365.31003,1419.3301,DAPE,664
161.30002,1175.5901,DAPE,665
134.64001,1082.2201,DAPE,666
325.43002,1370.0801,DAPE,667
2259.78,1580.3301,DAPE,668
336.31,1436.17,DAPE,669
140.09001,1536.4601,DAPE,670
70.91,1347.2601,DAPE,671
338.33002,1647.7101,DAPE,672
478.28003,1345.18,DAPE,673
470.66003,1384.51,DAPE,674
47.1,1199.2001,DAPE,675
345.41998,1640.8301,DAPE,676
216.0,1089.06,DAPE,677
612.19,1250.5901,DAPE,678
356.02002,1620.11,DAPE,679
141.56001,1663.4601,DAPE,680
293.7,1222.6301,DAPE,681
93.770004,1307.0701,DAPE,682
274.47,1411.12,DAPE,683
377.97,1660.1001,DAPE,684
300.16,1554.7,DAPE,685
497.91003,1597.1101,DAPE,686
134.39001,1219.5801,DAPE,687
60.43,1200.17,DAPE,688
437.15002,1722.0201,DAPE,689
40.36,1204.77,DAPE,690
90.91,1739.17,DAPE,691
30.710001,1290.4001,DAPE,692
41.64,1136.92,DAPE,693
165.89001,1492.22,DAPE,694
285.01,1412.0001,DAPE,695
2253.83,1494.6101,DAPE,696
331.21002,1426.02,DAPE,697
2215.12,1238.8301,DAPE,698
35.64,1283.56,DAPE,699
474.33002,1341.3701,DAPE,700
14.110001,1496.49,DAPE,701
428.16003,1291.3501,DAPE,702
450.80002,1660.9601,DAPE,703
441.35004,1801.8,DAPE,704
258.44,1310.3,DAPE,705
338.30002,1136.4501,DAPE,706
2208.2002,1108.67,DAPE,707
98.35,1317.79,DAPE,708
2180.81,1174.56,DAPE,709
161.59,1316.1301,DAPE,710
112.50001,1210.6101,DAPE,711
280.57,1578.7902,DAPE,712
116.630005,1163.55,DAPE,713
329.67004,1442.31,DAPE,714
418.84003,1714.2201,DAPE,715
502.26,1304.59,DAPE,716
501.33002,1384.0901,DAPE,717
295.29,1562.1001,DAPE,718
477.69,1516.8901,DAPE,719
623.44,1457.2601,DAPE,720
461.88004,1377.8201,DAPE,721
351.26004,1450.13,DAPE,722
353.74,1363.2701,DAPE,723
50.04,1190.2501,DAPE,724
350.18002,1666.9,DAPE,725
74.8,1350.16,DAPE,726
116.880005,1208.04,DAPE,727
78.130005,1341.4402,DAPE,728
3.3400002,1397.53,DAPE,729
485.93002,1283.05,DAPE,730
22.369999,1319.6101,DAPE,731
213.99,1208.5701,DAPE,732
140.32,1446.79,DAPE,733
472.31003,1494.28,DAPE,734
361.17,1241.7001,DAPE,735
409.05002,1582.4102,DAPE,736
523.47003,1413.0901,DAPE,737
124.840004,1287.63,DAPE,738
104.08001,1211.9601,DAPE,739
2238.01,1622.9701,DAPE,740
112.17001,1266.8601,DAPE,741
261.18002,1267.1201,DAPE,742
287.19,1288.41,DAPE,743
2272.49,1402.1501,DAPE,744
99.020004,1306.7401,DAPE,745
447.66003,1743.7701,DAPE,746
249.07,1575.54,DAPE,747
195.47,1063.9601,DAPE,748
323.12,1437.04,DAPE,749
127.630005,1486.21,DAPE,750
515.67004,1252.4,DAPE,751
529.28,1650.01,DAPE,752
394.80005,2265.3801,DAPE,846
269.48,2219.78,DAPE,847
542.31006,2136.73,DAPE,848
203.93002,1913.31,DAPE,849
602.57007,2051.2502,DAPE,850
114.76001,1850.0402,DAPE,851
271.71002,1864.2201,DAPE,852
530.33,1941.8401,DAPE,853
2259.6501,2017.4701,DAPE,854
538.43005,2113.95,DAPE,855
246.53001,2046.3201,DAPE,856
15.190001,2006.9701,DAPE,857
361.79,2263.1602,DAPE,858
586.73004,1954.5001,DAPE,859
518.51,1950.0701,DAPE,860
145.76001,1792.42,DAPE,861
471.28003,2121.9202,DAPE,862
197.12003,1656.52,DAPE,863
546.12006,1739.7202,DAPE,864
354.08002,2266.45,DAPE,865
40.820004,2130.7002,DAPE,866
346.22003,1908.7001,DAPE,867
145.51001,1928.52,DAPE,868
490.05002,2163.4302,DAPE,869
497.49,2209.6,DAPE,870
399.45004,1853.65,DAPE,871
449.04004,2272.57,DAPE,872
237.19002,1907.9502,DAPE,873
163.87001,1838.78,DAPE,874
437.43005,2181.6301,DAPE,875
190.80002,1867.1901,DAPE,876
2247.9902,2240.9001,DAPE,877
30.04,2069.3801,DAPE,878
101.32001,1884.8901,DAPE,879
289.59003,1914.1101,DAPE,880
364.79,2100.57,DAPE,881
69.76,1984.8501,DAPE,882
470.38,1966.2902,DAPE,883
9.42,1902.5402,DAPE,884
2272.36,1688.9202,DAPE,885
556.46,1853.1001,DAPE,886
162.56,2123.7502,DAPE,887
449.67004,1645.42,DAPE,888
421.52002,92.340004,DAPE,889
501.58002,2235.77,DAPE,890
260.68,1950.8301,DAPE,891
347.05002,1800.37,DAPE,892
91.740005,1887.4901,DAPE,893
115.22,1842.18,DAPE,894
96.23,1884.4801,DAPE,895
156.39001,2131.82,DAPE,896
243.59001,1896.2201,DAPE,897
479.87003,2120.84,DAPE,898
10.06,1878.13,DAPE,899
425.22003,2063.2002,DAPE,900
504.56,2227.72,DAPE,901
478.94,1802.5201,DAPE,902
479.0,1982.3501,DAPE,903
348.12,2042.9502,DAPE,904
627.94,2044.8601,DAPE,905
602.60004,2058.12,DAPE,906
535.51,1873.1001,DAPE,907
435.19,2007.3401,DAPE,908
410.99002,1880.6101,DAPE,909
40.280003,1831.93,DAPE,910
392.17004,2276.1501,DAPE,911
287.66,1907.8301,DAPE,912
150.22,1821.9801,DAPE,913
2196.58,1893.5302,DAPE,914
2280.12,1969.68,DAPE,915
378.02002,1689.4,DAPE,916
51.690002,1898.0,DAPE,917
240.81001,1937.55,DAPE,918
256.19,1988.7401,DAPE,919
439.46002,2160.2102,DAPE,920
393.50003,1910.9901,DAPE,921
550.53,2135.0002,DAPE,922
571.01,2032.92,DAPE,923
135.64001,1710.3801,DAPE,924
116.55,1914.17,DAPE,925
176.03,2071.33,DAPE,926
217.78001,1970.6902,DAPE,927
452.67,1838.29,DAPE,928
152.15001,1952.14,DAPE,929
3.5000002,1936.4001,DAPE,930
279.51,1844.9701,DAPE,931
574.04004,2183.12,DAPE,932
415.59003,1991.3501,DAPE,933
232.06001,1901.3301,DAPE,934
435.21002,1914.1501,DAPE,935
133.71,2144.7002,DAPE,936
511.16,1847.8501,DAPE,937
493.87,17.78,DAPE,938
899.92004,572.42004,DAPE,1032
709.3301,507.22003,DAPE,1033
1044.6201,516.17,DAPE,1034
850.9801,64.91,DAPE,1035
1018.28,552.25,DAPE,1036
665.32007,105.340004,DAPE,1037
698.43005,38.54,DAPE,1038
945.29004,257.61002,DAPE,1039
589.98,603.43005,DAPE,1040
977.1001,352.19,DAPE,1041
762.0901,339.02002,DAPE,1042
618.98004,176.36002,DAPE,1043
871.57007,595.47003,DAPE,1044
872.19,304.90002,DAPE,1045
1014.4601,252.37001,DAPE,1046
522.52,55.660004,DAPE,1047
887.55005,620.71,DAPE,1048
888.78,148.24,DAPE,1049
1077.03,277.76,DAPE,1050
848.4,608.37,DAPE,1051
634.43005,511.06003,DAPE,1052
781.8401,304.45,DAPE,1053
715.54004,114.89,DAPE,1054
963.99,367.44003,DAPE,1055
870.54004,561.52,DAPE,1056
866.76,295.46002,DAPE,1057
1015.49005,403.58002,DAPE,1058
763.15,198.69002,DAPE,1059
754.06006,124.21001,DAPE,1060
1023.75006,395.22003,DAPE,1061
760.69,152.76001,DAPE,1062
601.81006,479.98,DAPE,1063
533.01,223.64,DAPE,1064
649.13,107.61001,DAPE,1065
839.88007,242.25,DAPE,1066
968.81006,356.29,DAPE,1067
580.5,254.00002,DAPE,1068
1030.0701,234.88,DAPE,1069
640.60004,205.68001,DAPE,1070
704.77,158.1,DAPE,1071
1166.91,115.490005,DAPE,1072
590.71,365.06,DAPE,1073
1028.8401,151.94002,DAPE,1074
1057.68,540.80005,DAPE,1075
1229.4401,619.52,DAPE,1076
889.06006,173.32,DAPE,1077
869.3301,87.11,DAPE,1078
630.14,335.75,DAPE,1079
673.61,128.11002,DAPE,1080
579.52,217.13,DAPE,1081
682.72003,426.12003,DAPE,1082
782.62,227.12003,DAPE,1083
1013.88007,544.93005,DAPE,1084
772.81006,204.69002,DAPE,1085
869.30005,314.81,DAPE,1086
1060.3401,453.17,DAPE,1087
1173.0701,41.340004,DAPE,1088
1150.16,139.24,DAPE,1089
745.77,433.31,DAPE,1090
1037.89,382.07,DAPE,1091
1052.86,412.22,DAPE,1092
1216.4601,231.25002,DAPE,1093
960.49005,328.77002,DAPE,1094
1032.6,177.84,DAPE,1095
863.65,237.45001,DAPE,1096
882.37006,616.7,DAPE,1097
830.66003,100.83,DAPE,1098
763.13,60.7,DAPE,1099
523.39,304.03003,DAPE,1100
530.25,398.65002,DAPE,1101
1017.89,242.16002,DAPE,1102
561.4,163.34001,DAPE,1103
905.77,168.67001,DAPE,1104
617.74,367.71,DAPE,1105
945.82,364.46002,DAPE,1106
970.92004,3.13,DAPE,1107
1027.6401,516.04004,DAPE,1108
956.13007,345.41998,DAPE,1109
651.15,80.53001,DAPE,1110
785.18005,163.83002,DAPE,1111
508.96002,517.68,DAPE,1112
595.61005,244.92001,DAPE,1113
887.00006,83.43001,DAPE,1114
863.2201,90.420006,DAPE,1115
632.16003,339.74002,DAPE,1116
