,X,Y,Lipid Type,resid,Order
999,209.99992000000003,531.81635,DOPC,3000,Ordered
1000,416.87199999999996,381.56104,DOPC,3001,DOPC CHOL
1001,424.91367,238.1972,DOPC,3002,DOPC CHOL
1002,404.1421,476.2482,DOPC,3003,Ordered
1003,360.4874,85.38580999999999,DOPC,3004,Ordered
1004,529.03845,389.71173,DOPC,3005,DOPC CHOL
1005,36.008736,50.275635,DOPC,3006,Ordered
1006,156.89317,37.461052,DOPC,3007,DOPC CHOL
1007,155.50757,539.7262599999999,DOPC,3008,DOPC CHOL
1008,188.28554,149.94165,DOPC,3009,Ordered
1009,396.71747,275.01492,DOPC,3010,DOPC CHOL
1010,124.50008400000002,36.90685,DOPC,3011,Ordered
1011,152.9021,171.39321999999999,DOPC,3012,Ordered
1012,52.361214000000004,300.03827,DOPC,3013,DOPC CHOL
1013,324.79474,367.00133999999997,DOPC,3014,DOPC CHOL
1014,379.20166,172.4562,DOPC,3015,Ordered
1015,289.77022999999997,56.06111,DOPC,3016,Ordered
1016,184.39835,320.61084,DOPC,3017,DOPC CHOL
1017,386.80325,228.8563,DOPC,3018,Ordered
1018,515.66864,308.73742999999996,DOPC,3019,DOPC CHOL
1019,335.14493,183.1349,DOPC,3020,DOPC CHOL
1020,497.54938,140.71684,DOPC,3021,Ordered
1021,437.05035,377.59457000000003,DOPC,3022,DOPC CHOL
1022,349.21085,178.02036,DOPC,3023,Ordered
1023,82.66323,206.71059,DOPC,3024,DOPC CHOL
1024,383.92645,71.62553,DOPC,3025,Ordered
1025,305.68195,188.14095,DOPC,3026,Ordered
1026,499.87035999999995,129.97905,DOPC,3027,Ordered
1027,203.8768,371.10882999999995,DOPC,3028,DOPC CHOL
1028,173.3667,532.76697,DOPC,3029,Ordered
1029,264.63586000000004,164.92174,DOPC,3030,Ordered
1030,259.65842000000004,190.95514,DOPC,3031,Ordered
1031,141.25035,342.50397000000004,DOPC,3032,DOPC CHOL
1032,1.2594788000000001,354.28226,DOPC,3033,DOPC CHOL
1033,55.613197,22.683044,DOPC,3034,Ordered
1034,404.29944,72.44702,DOPC,3035,Ordered
1035,399.9802,420.0487,DOPC,3036,DOPC CHOL
1036,277.3605,15.548704999999998,DOPC,3037,Ordered
1037,294.3682,329.03893999999997,DOPC,3038,DOPC CHOL
1038,460.9688,154.94727,DOPC,3039,Ordered
1039,402.02866,38.246320000000004,DOPC,3040,Ordered
1040,160.03023000000002,362.00162,DOPC,3041,DOPC CHOL
1041,227.57553,350.96146,DOPC,3042,DOPC CHOL
1042,409.01403999999997,437.91644,DOPC,3043,DOPC CHOL
1043,67.982895,446.0285,DOPC,3044,DOPC CHOL
1044,78.34714,198.12045,DOPC,3045,DOPC CHOL
1045,231.23573,228.09572999999997,DOPC,3046,DOPC CHOL
1046,46.9794,20.598803,DOPC,3047,Ordered
1047,531.4788,148.22968,DOPC,3048,Ordered
1048,212.923,233.51707000000002,DOPC,3049,DOPC CHOL
1049,501.3242,187.88405,DOPC,3050,DOPC CHOL
1050,26.659934999999997,227.9949,DOPC,3051,DOPC CHOL
1051,537.4389,122.0879,DOPC,3052,Ordered
1052,171.50194,331.4892,DOPC,3053,DOPC CHOL
1053,225.74927000000002,270.0703,DOPC,3054,DOPC CHOL
1054,71.034966,355.6618,DOPC,3055,DOPC CHOL
1055,192.02177,530.9498,DOPC,3056,Ordered
1056,337.37485,397.97794,DOPC,3057,DOPC CHOL
1057,323.6047,72.65983,DOPC,3058,DOPC CHOL
1058,198.18155,85.43677,DOPC,3059,DOPC CHOL
1059,59.711502,279.6361,DOPC,3060,DOPC CHOL
1060,249.27303999999998,496.10715,DOPC,3061,DOPC CHOL
1061,329.61145,209.71573999999998,DOPC,3062,DOPC CHOL
1062,459.95517,425.30145,DOPC,3063,DOPC CHOL
1063,376.7179,138.3801,DOPC,3064,DOPC CHOL
1064,333.7072,88.71688,DOPC,3065,Ordered
1065,504.93575999999996,432.9865,DOPC,3066,DOPC CHOL
1066,468.18048,376.81732,DOPC,3067,DOPC CHOL
1067,334.73465,422.16144,DOPC,3068,DOPC CHOL
1068,245.5965,248.21414,DOPC,3069,DOPC CHOL
1069,439.23465,56.88524,DOPC,3070,DOPC CHOL
1070,245.51053,527.2702,DOPC,3071,DOPC CHOL
1071,103.69409,100.90135,DOPC,3072,Ordered
1072,352.3769,369.9266,DOPC,3073,DOPC CHOL
1073,218.75753999999998,499.23138,DOPC,3074,Ordered
1074,523.6822,429.8209,DOPC,3075,DOPC CHOL
1075,540.3905,321.87592,DOPC,3076,Ordered
1076,420.74582000000004,364.87372,DOPC,3077,DOPC CHOL
1077,532.4038,506.78375,DOPC,3078,DOPC CHOL
1078,19.67434,316.9705,DOPC,3079,DOPC CHOL
1079,293.06232,391.08813,DOPC,3080,DOPC CHOL
1080,419.30997,299.11365,DOPC,3081,DOPC CHOL
1081,512.70135,408.42462,DOPC,3082,DOPC CHOL
1082,194.27008,484.75864,DOPC,3083,DOPC CHOL
1083,377.47696,347.56976000000003,DOPC,3084,DOPC CHOL
1084,319.6883,79.497765,DOPC,3085,DOPC CHOL
1085,245.39212,4.837123,DOPC,3086,Ordered
1086,41.052975,220.24802999999997,DOPC,3087,Ordered
1087,278.2409,186.53642,DOPC,3088,Ordered
1088,282.8484,51.981359999999995,DOPC,3089,Ordered
1089,173.2728,421.5004,DOPC,3090,DOPC CHOL
1090,263.16098,53.927997999999995,DOPC,3091,Ordered
1091,218.85497999999998,91.71979,DOPC,3092,Ordered
1092,104.44414,457.0011,DOPC,3093,DOPC CHOL
1093,39.734505,360.37817,DOPC,3094,DOPC CHOL
1094,234.85182000000003,406.3411,DOPC,3095,DOPC CHOL
1095,383.65686,318.74805,DOPC,3096,DOPC CHOL
1096,364.3063,434.80057,DOPC,3097,DOPC CHOL
1097,389.5055,266.89975,DOPC,3098,DOPC CHOL
1098,142.58333000000002,118.94245,DOPC,3099,Ordered
1099,277.15932999999995,371.39465,DOPC,3100,DOPC CHOL
1100,505.5681,326.16595,DOPC,3101,DOPC CHOL
1101,249.1147,506.57822000000004,DOPC,3102,Ordered
1102,456.9427,209.34259,DOPC,3103,DOPC CHOL
1103,213.93677000000002,369.33575,DOPC,3104,DOPC CHOL
1104,281.53406,264.63657,DOPC,3105,DOPC CHOL
1105,6.093317,490.07513,DOPC,3106,Ordered
1106,231.22804,262.70074,DOPC,3107,DOPC CHOL
1107,377.00872999999996,231.87247000000002,DOPC,3108,DOPC CHOL
1108,400.2997,7.3310285,DOPC,3109,Ordered
1109,337.31067,166.54636000000002,DOPC,3110,Ordered
1110,503.35815,222.54987999999997,DOPC,3111,DOPC CHOL
1111,507.6913,403.45673,DOPC,3112,DOPC CHOL
1112,343.31467000000004,212.4463,DOPC,3113,DOPC CHOL
1113,352.57227,421.07367,DOPC,3114,DOPC CHOL
1114,15.324159,30.254265000000004,DOPC,3115,Ordered
1115,212.38983,7.131400999999999,DOPC,3116,Ordered
1116,364.0776,129.50882,DOPC,3117,Ordered
1117,238.67928999999998,446.47402999999997,DOPC,3118,Ordered
1118,69.498985,40.494735999999996,DOPC,3119,Ordered
1119,52.850840000000005,100.01430500000001,DOPC,3120,Ordered
1120,337.8593,81.29685,DOPC,3121,DOPC CHOL
1121,23.801920000000003,270.16727000000003,DOPC,3122,DOPC CHOL
1122,422.59842000000003,527.6134,DOPC,3123,DOPC CHOL
1123,349.42596000000003,32.63125,DOPC,3124,Ordered
1124,262.4885,403.7135,DOPC,3125,DOPC CHOL
1125,431.16867,458.77304000000004,DOPC,3126,DOPC CHOL
1126,529.4316,272.01715,DOPC,3127,DOPC CHOL
1127,399.27017,409.66467,DOPC,3128,DOPC CHOL
1128,310.5001,291.76752,DOPC,3129,DOPC CHOL
1129,464.09435999999994,114.95338999999998,DOPC,3130,Ordered
1130,140.48181,271.56347999999997,DOPC,3131,DOPC CHOL
1131,9.811131,179.6894,DOPC,3132,DOPC CHOL
1132,290.17938,334.10922,DOPC,3133,Ordered
1133,32.45752,53.58797,DOPC,3134,Ordered
1134,98.09915,513.2347,DOPC,3135,Ordered
1135,423.37555,460.2721,DOPC,3136,DOPC CHOL
1136,313.55136,440.0724,DOPC,3137,Ordered
1137,487.0831,51.563590000000005,DOPC,3138,Ordered
1138,146.25978,256.47647,DOPC,3139,DOPC CHOL
1139,255.04605,236.73296000000002,DOPC,3140,DOPC CHOL
1140,212.72733,24.293375,DOPC,3141,Ordered
1141,526.6559,319.94275,DOPC,3142,DOPC CHOL
1142,102.2478,247.9918,DOPC,3143,DOPC CHOL
1143,462.9869,336.1664,DOPC,3144,DOPC CHOL
1144,35.823692,521.45605,DOPC,3145,DOPC CHOL
1145,359.64297,424.92432,DOPC,3146,DOPC CHOL
1146,517.7590299999999,477.99954,DOPC,3147,Ordered
1147,233.26035,257.37942999999996,DOPC,3148,DOPC CHOL
1148,17.692238,505.18555,DOPC,3149,DOPC CHOL
1149,408.03015,106.40086000000001,DOPC,3150,Ordered
1150,32.6415,199.01675,DOPC,3151,DOPC CHOL
1151,459.58862,323.4752,DOPC,3152,DOPC CHOL
1152,174.04932,228.6254,DOPC,3153,DOPC CHOL
1153,112.47661000000001,376.69604,DOPC,3154,DOPC CHOL
1154,179.36658,514.95593,DOPC,3155,Ordered
1155,145.40118,183.93828,DOPC,3156,DOPC CHOL
1156,152.00363000000002,401.1942,DOPC,3157,DOPC CHOL
1157,114.1822,276.83194,DOPC,3158,DOPC CHOL
1158,507.4052,308.64417000000003,DOPC,3159,DOPC CHOL
1159,290.0447,112.40284,DOPC,3160,Ordered
1160,378.16177000000005,253.22402999999997,DOPC,3161,DOPC CHOL
1161,423.35882999999995,106.32883999999999,DOPC,3162,Ordered
1162,441.86694000000006,387.83693999999997,DOPC,3163,DOPC CHOL
1163,498.5551,530.95605,DOPC,3164,Ordered
1164,269.26833999999997,186.83359,DOPC,3165,Ordered
1165,316.03778,267.89392000000004,DOPC,3166,DOPC CHOL
1166,119.553795,210.23505,DOPC,3167,DOPC CHOL
1167,303.88425,445.33385999999996,DOPC,3168,DOPC CHOL
1168,64.703636,273.0591,DOPC,3169,DOPC CHOL
1169,336.99133,371.2649,DOPC,3170,DOPC CHOL
1170,152.95027,364.2023,DOPC,3171,DOPC CHOL
1171,334.03485,214.51071000000002,DOPC,3172,DOPC CHOL
1172,6.221867,132.67638,DOPC,3173,Ordered
1173,128.68872,63.08068000000001,DOPC,3174,Ordered
1174,81.58258000000001,27.216948,DOPC,3175,Ordered
1175,64.97903000000001,473.00507000000005,DOPC,3176,Ordered
1176,415.69568,117.91471999999999,DOPC,3177,DOPC CHOL
1177,236.73148999999998,2.858572,DOPC,3178,Ordered
1178,132.68313999999998,420.46964,DOPC,3179,Ordered
1179,247.95978,258.4223,DOPC,3180,DOPC CHOL
1180,250.2286,379.70715,DOPC,3181,DOPC CHOL
1181,281.8292,94.52586,DOPC,3182,Ordered
1182,211.2232,413.89224,DOPC,3183,DOPC CHOL
1183,237.22922000000003,364.67467999999997,DOPC,3184,DOPC CHOL
1184,51.389393,398.3114,DOPC,3185,DOPC CHOL
1185,386.7298,529.0163,DOPC,3186,Ordered
1186,352.37482,273.81955,DOPC,3187,DOPC CHOL
1187,269.01532000000003,348.54907000000003,DOPC,3188,DOPC CHOL
1188,92.81891,331.92938,DOPC,3189,DOPC CHOL
1189,247.39622000000003,422.34255999999993,DOPC,3190,DOPC CHOL
1190,525.184,134.90163,DOPC,3191,Ordered
1191,325.69852000000003,156.8122,DOPC,3192,Ordered
1192,273.4772,361.9778,DOPC,3193,DOPC CHOL
1193,296.94086,380.24492999999995,DOPC,3194,DOPC CHOL
1194,497.96405,121.66448999999999,DOPC,3195,Ordered
1195,145.83012,393.6734,DOPC,3196,DOPC CHOL
1196,479.54166,21.584206,DOPC,3197,Ordered
1197,89.71669,312.28754,DOPC,3198,DOPC CHOL
1198,275.1142,494.47992,DOPC,3199,DOPC CHOL
1199,63.424305000000004,139.91177,DOPC,3200,DOPC CHOL
1200,60.305983999999995,527.79974,DOPC,3201,Ordered
1201,234.49174,477.82367,DOPC,3202,DOPC CHOL
1202,482.23148,360.9524,DOPC,3203,DOPC CHOL
1203,304.49146,411.89337,DOPC,3204,DOPC CHOL
1204,501.44836,396.28722999999997,DOPC,3205,DOPC CHOL
1205,0.16025543,398.9842,DOPC,3206,DOPC CHOL
1206,5.093183,62.417225,DOPC,3207,DOPC CHOL
1207,75.76664,333.72586,DOPC,3208,DOPC CHOL
1208,395.81354,344.67242000000005,DOPC,3209,DOPC CHOL
1209,474.44735999999995,342.59833,DOPC,3210,Ordered
1210,256.63684,227.8594,DOPC,3211,DOPC CHOL
1211,260.98712,64.72659,DOPC,3212,Ordered
1212,56.534515,428.5918,DOPC,3213,DOPC CHOL
1213,7.781662,247.9142,DOPC,3214,DOPC CHOL
1214,178.9859,334.28162000000003,DOPC,3215,DOPC CHOL
1215,313.50667999999996,468.781,DOPC,3216,Ordered
1216,195.09566,72.05232,DOPC,3217,DOPC CHOL
1217,99.1089,294.95157,DOPC,3218,DOPC CHOL
1218,242.60521,359.47217,DOPC,3219,DOPC CHOL
1219,107.73011000000001,219.03786000000002,DOPC,3220,DOPC CHOL
1220,17.407925,413.54699999999997,DOPC,3221,DOPC CHOL
1221,98.39674000000001,96.341484,DOPC,3222,DOPC CHOL
1222,291.18402000000003,409.5767,DOPC,3223,DOPC CHOL
1223,94.10569,394.72226,DOPC,3224,DOPC CHOL
1224,275.50714,509.96344000000005,DOPC,3225,Ordered
1225,300.6658,21.776323,DOPC,3226,Ordered
1226,480.25104000000005,251.49277,DOPC,3227,DOPC CHOL
1227,227.14705,93.7876,DOPC,3228,DOPC CHOL
1228,67.06447,365.8565,DOPC,3229,DOPC CHOL
1229,463.18323,470.8404,DOPC,3230,DOPC CHOL
1230,424.57608,55.389675,DOPC,3231,Ordered
1231,471.19025,451.07562,DOPC,3232,DOPC CHOL
1232,308.00745,148.83817,DOPC,3233,Ordered
1233,285.85236000000003,437.02197,DOPC,3234,DOPC CHOL
1234,220.03752000000003,132.58514,DOPC,3235,Ordered
1235,59.271126,286.45276,DOPC,3236,DOPC CHOL
1236,27.141140000000004,342.67523,DOPC,3237,DOPC CHOL
1237,336.72747999999996,428.60828,DOPC,3238,DOPC CHOL
1238,265.55026000000004,514.6298,DOPC,3239,Ordered
1239,446.9289,154.99002,DOPC,3240,Ordered
1240,429.03253,283.14175,DOPC,3241,DOPC CHOL
1241,406.77263999999997,429.1012,DOPC,3242,DOPC CHOL
1242,101.40731,119.57981000000001,DOPC,3243,Ordered
1243,75.641335,98.07118,DOPC,3244,Ordered
1244,512.2983,59.194214,DOPC,3245,Ordered
1245,305.54736,139.61676,DOPC,3246,Ordered
1246,130.14733999999999,28.422596000000002,DOPC,3247,Ordered
1247,453.77148,381.79846000000003,DOPC,3248,DOPC CHOL
1248,432.47894,348.3115,DOPC,3249,DOPC CHOL
1249,413.71738,501.449,DOPC,3250,Ordered
1250,33.417496,366.4249,DOPC,3251,DOPC CHOL
1251,129.56961,434.2807,DOPC,3252,DOPC CHOL
1252,540.5541400000001,96.258,DOPC,3253,Ordered
1253,307.9662,263.8642,DOPC,3254,DOPC CHOL
1254,205.25739,13.1166,DOPC,3255,Ordered
1255,341.0421,304.55602999999996,DOPC,3256,DOPC CHOL
1256,322.03018,257.6399,DOPC,3257,DOPC CHOL
1257,156.68425,188.3281,DOPC,3258,DOPC CHOL
1258,176.92006999999998,345.84802,DOPC,3259,DOPC CHOL
1259,237.04572000000002,463.07294,DOPC,3260,Ordered
1260,392.0586,509.89716,DOPC,3261,Ordered
1261,359.28098,496.9411,DOPC,3262,Ordered
1262,262.58313,342.3506,DOPC,3263,DOPC CHOL
1263,159.305,498.30199999999996,DOPC,3264,Ordered
1264,193.33237,330.61877000000004,DOPC,3265,DOPC CHOL
1265,85.26047,334.77448,DOPC,3266,DOPC CHOL
1266,112.5949,99.213554,DOPC,3267,Ordered
1267,280.86935,221.28094,DOPC,3268,DOPC CHOL
1268,320.81937,480.83385999999996,DOPC,3269,Ordered
1269,461.25800000000004,462.74268,DOPC,3270,DOPC CHOL
1270,174.36227,221.66107000000002,DOPC,3271,DOPC CHOL
1271,434.28765999999996,104.82078,DOPC,3272,Ordered
1272,389.47598,383.152,DOPC,3273,DOPC CHOL
1273,73.32616,304.55438,DOPC,3274,DOPC CHOL
1274,9.607366,160.77837,DOPC,3275,Ordered
1275,49.880005,53.565063,DOPC,3276,Ordered
1276,319.3224,193.4926,DOPC,3277,DOPC CHOL
1277,243.96217000000001,344.58435,DOPC,3278,DOPC CHOL
1278,85.36251999999999,46.02405,DOPC,3279,DOPC CHOL
1279,192.60596,38.66225,DOPC,3280,DOPC CHOL
1280,162.86035,213.49502999999999,DOPC,3281,DOPC CHOL
1281,98.25908000000001,110.269745,DOPC,3282,Ordered
1282,8.217500999999999,221.78781,DOPC,3283,Ordered
1283,110.32263999999999,349.21338,DOPC,3284,DOPC CHOL
1284,350.4602,359.97742,DOPC,3285,DOPC CHOL
1285,513.3089,445.49395999999996,DOPC,3286,DOPC CHOL
1286,371.91927999999996,430.96744,DOPC,3287,DOPC CHOL
1287,185.67854,140.70961,DOPC,3288,Ordered
1288,474.51977999999997,143.54768,DOPC,3289,Ordered
1289,17.371277,95.12733,DOPC,3290,Ordered
1290,0.41752246,496.88135,DOPC,3291,Ordered
1291,48.75335,459.61154000000005,DOPC,3292,DOPC CHOL
1292,518.27594,239.41617000000002,DOPC,3293,DOPC CHOL
1293,306.31915,226.2908,DOPC,3294,DOPC CHOL
1294,0.14824118,333.8084,DOPC,3295,DOPC CHOL
1295,78.67313399999999,341.36572,DOPC,3296,DOPC CHOL
1296,459.78002999999995,44.787712,DOPC,3297,Ordered
1297,200.76471,265.55057,DOPC,3298,DOPC CHOL
1298,185.72568,483.43643,DOPC,3299,DOPC CHOL
1299,541.35675,77.04194,DOPC,3300,Ordered
1300,2.0364084,377.23987,DOPC,3301,DOPC CHOL
1301,6.074548,263.2652,DOPC,3302,DOPC CHOL
1302,150.42282,459.14197,DOPC,3303,DOPC CHOL
1303,530.1392,86.10416,DOPC,3304,Ordered
1304,56.622353000000004,189.87332,DOPC,3305,DOPC CHOL
1305,233.18597000000003,454.52472,DOPC,3306,Ordered
1306,149.50575,142.5365,DOPC,3307,Ordered
1307,168.14653,312.26608,DOPC,3308,DOPC CHOL
1308,241.96176,519.0353,DOPC,3309,Ordered
1309,66.25014,8.445746,DOPC,3310,Ordered
1310,208.98343,436.73712,DOPC,3311,DOPC CHOL
1311,372.10605,489.5259,DOPC,3312,Ordered
1312,194.83162,165.83218,DOPC,3313,DOPC CHOL
1313,24.300514,155.67432,DOPC,3314,Ordered
1314,201.91364,415.62302,DOPC,3315,Ordered
1315,9.961646,401.39907999999997,DOPC,3316,DOPC CHOL
1316,116.94843999999999,419.08755,DOPC,3317,DOPC CHOL
1317,242.10542,162.30884,DOPC,3318,DOPC CHOL
1318,153.53967,305.2814,DOPC,3319,DOPC CHOL
1319,346.4165,164.23143000000002,DOPC,3320,Ordered
1320,339.17914,114.21866599999998,DOPC,3321,Ordered
1321,480.5124,411.76633,DOPC,3322,DOPC CHOL
1322,265.16797,311.2635,DOPC,3323,DOPC CHOL
1323,177.91833,66.73039,DOPC,3324,Ordered
1324,527.56,502.4388,DOPC,3325,DOPC CHOL
1325,342.89014,389.80005,DOPC,3326,DOPC CHOL
1326,158.30402,503.1796,DOPC,3327,Ordered
1327,418.71945,86.2583,DOPC,3328,Ordered
1328,521.5335,215.30062999999998,DOPC,3329,DOPC CHOL
1329,364.49854,124.38023000000001,DOPC,3330,Ordered
1330,419.57462000000004,493.75485,DOPC,3331,DOPC CHOL
1331,369.3448,235.9427,DOPC,3332,DOPC CHOL
1332,337.4245,433.46935999999994,DOPC,3333,DOPC CHOL
1333,191.02045,378.84393,DOPC,3334,DOPC CHOL
1334,383.32996,364.8188,DOPC,3335,Ordered
1335,201.22461,531.5652,DOPC,3336,Ordered
1336,432.38947,163.25117,DOPC,3337,DOPC CHOL
1337,443.8629,418.51474,DOPC,3338,DOPC CHOL
1338,93.95506,434.08038,DOPC,3339,DOPC CHOL
1339,461.48953,429.915,DOPC,3340,DOPC CHOL
1340,155.76376000000002,14.001118,DOPC,3341,Ordered
1341,186.93282,267.05463,DOPC,3342,DOPC CHOL
1342,211.21645,131.59396,DOPC,3343,Ordered
1343,393.98328,107.6781,DOPC,3344,Ordered
1344,79.2087,236.51202,DOPC,3345,DOPC CHOL
1345,3.0686807999999997,315.57788,DOPC,3346,DOPC CHOL
1346,357.91278,507.6562,DOPC,3347,Ordered
1347,464.65,402.65744,DOPC,3348,DOPC CHOL
1348,481.1824,527.3623,DOPC,3349,Ordered
1349,237.14139,10.902019500000002,DOPC,3350,Ordered
1350,473.87415,489.94705,DOPC,3351,Ordered
1351,96.69266999999999,340.9279,DOPC,3352,DOPC CHOL
1352,404.53,443.30615,DOPC,3353,DOPC CHOL
1353,496.21402,377.70734,DOPC,3354,DOPC CHOL
1354,265.61874,275.02042,DOPC,3355,DOPC CHOL
1355,213.9183,501.4952,DOPC,3356,Ordered
1356,458.76013,253.54419,DOPC,3357,DOPC CHOL
1357,178.36484,383.31113,DOPC,3358,DOPC CHOL
1358,12.110128,477.96393,DOPC,3359,DOPC CHOL
1359,211.2863,518.00366,DOPC,3360,Ordered
1360,123.91344,298.90866,DOPC,3361,DOPC CHOL
1361,32.2586,499.65137000000004,DOPC,3362,Ordered
1362,161.74545,369.7812,DOPC,3363,DOPC CHOL
1363,218.42664,25.636606,DOPC,3364,Ordered
1364,491.77737,513.4826,DOPC,3365,Ordered
1365,480.68573,297.32358,DOPC,3366,DOPC CHOL
1366,83.07024,61.82050699999999,DOPC,3367,Ordered
1367,132.42235,349.9439,DOPC,3368,DOPC CHOL
1368,379.96036000000004,247.17577000000003,DOPC,3369,DOPC CHOL
1369,279.09268,307.21533,DOPC,3370,DOPC CHOL
1370,85.09267,441.1109,DOPC,3371,DOPC CHOL
1371,29.849594,439.83673,DOPC,3372,DOPC CHOL
1372,117.54228,73.393326,DOPC,3373,DOPC CHOL
1373,396.5773,97.53048000000001,DOPC,3374,Ordered
1374,90.79071,224.78107000000003,DOPC,3375,DOPC CHOL
1375,173.14104,202.71812,DOPC,3376,DOPC CHOL
1376,288.44057999999995,154.8811,DOPC,3377,Ordered
1377,470.45257999999995,435.8386,DOPC,3378,DOPC CHOL
1378,303.57306,426.26083,DOPC,3379,DOPC CHOL
1379,408.1674,163.99358999999998,DOPC,3380,DOPC CHOL
1380,423.64627,376.0813,DOPC,3381,DOPC CHOL
1381,20.696388,5.856150599999999,DOPC,3382,Ordered
1382,451.9461,88.950165,DOPC,3383,Ordered
1383,251.67803999999998,86.52526,DOPC,3384,Ordered
1384,31.302453999999997,385.1633,DOPC,3385,DOPC CHOL
1385,376.3486,476.1795,DOPC,3386,DOPC CHOL
1386,105.18323000000001,534.5143,DOPC,3387,Ordered
1387,382.06976000000003,392.41623,DOPC,3388,Ordered
1388,462.6869,310.20395,DOPC,3389,DOPC CHOL
1389,277.28817999999995,291.1984,DOPC,3390,DOPC CHOL
1390,345.0954,101.81987,DOPC,3391,Ordered
1391,20.481987,248.91487,DOPC,3392,DOPC CHOL
1392,459.71512,268.6903,DOPC,3393,DOPC CHOL
1393,478.38434000000007,228.23358,DOPC,3394,DOPC CHOL
1394,42.770885,289.7526,DOPC,3395,DOPC CHOL
1395,260.14136,88.255844,DOPC,3396,Ordered
1396,55.681664000000005,361.98804,DOPC,3397,DOPC CHOL
1397,25.942902,371.0935,DOPC,3398,DOPC CHOL
1398,454.93164,140.10468999999998,DOPC,3399,Ordered
1399,93.161804,418.20355,DOPC,3400,DOPC CHOL
1400,41.354403999999995,87.17775,DOPC,3401,Ordered
1401,125.46623999999998,54.390717,DOPC,3402,Ordered
1402,425.46216,429.21045,DOPC,3403,DOPC CHOL
1403,475.64417000000003,406.54677999999996,DOPC,3404,Ordered
1404,499.1679,317.91864,DOPC,3405,DOPC CHOL
1405,359.60828,53.084503000000005,DOPC,3406,Ordered
1406,411.54572,318.99796000000003,DOPC,3407,Ordered
1407,465.12744000000004,218.36316000000002,DOPC,3408,DOPC CHOL
1408,297.62698,85.653534,DOPC,3409,Ordered
1409,536.4371,147.27655,DOPC,3410,Ordered
1410,102.48046,82.1174,DOPC,3411,DOPC CHOL
1411,536.20215,288.13916,DOPC,3412,DOPC CHOL
1412,69.71918000000001,381.7529,DOPC,3413,DOPC CHOL
1413,83.51417,133.32889,DOPC,3414,Ordered
1414,93.77753,144.21225,DOPC,3415,Ordered
1415,28.289928000000003,95.51691,DOPC,3416,Ordered
1416,138.14299,482.19635,DOPC,3417,Ordered
1417,335.66747999999995,503.5762,DOPC,3418,Ordered
1418,425.39745999999997,486.98572,DOPC,3419,DOPC CHOL
1419,138.88428000000002,441.5313,DOPC,3420,DOPC CHOL
1420,61.210390000000004,498.75458,DOPC,3421,Ordered
1421,534.2619599999999,409.0732,DOPC,3422,DOPC CHOL
1422,422.903,466.4961,DOPC,3423,DOPC CHOL
1423,139.2723,349.98712,DOPC,3424,DOPC CHOL
1424,479.58432,381.48328,DOPC,3425,DOPC CHOL
1425,188.97171,172.47458,DOPC,3426,DOPC CHOL
1426,315.5821,540.81323,DOPC,3427,Ordered
1427,526.5349,313.2614,DOPC,3428,DOPC CHOL
1428,416.52948,335.22292999999996,DOPC,3429,DOPC CHOL
1429,77.79008,517.82745,DOPC,3430,DOPC CHOL
1430,479.13527999999997,49.831795,DOPC,3431,Ordered
1431,202.9142,345.57275,DOPC,3432,DOPC CHOL
1432,15.832123000000001,70.39445500000001,DOPC,3433,Ordered
1433,2.0791426,221.84052999999997,DOPC,3434,DOPC CHOL
1434,87.04451,257.63855,DOPC,3435,DOPC CHOL
1435,331.9647,279.8798,DOPC,3436,DOPC CHOL
1436,478.67303,401.17892,DOPC,3437,DOPC CHOL
1437,64.46311999999999,389.91888,DOPC,3438,DOPC CHOL
1438,146.82613,236.91537000000002,DOPC,3439,DOPC CHOL
1439,382.66656,463.38016,DOPC,3440,DOPC CHOL
1440,111.938515,291.48357999999996,DOPC,3441,DOPC CHOL
1441,497.44504000000006,383.57907,DOPC,3442,DOPC CHOL
1442,411.93665,398.63174,DOPC,3443,DOPC CHOL
1443,137.23628,376.20403999999996,DOPC,3444,DOPC CHOL
1444,216.5664,255.6032,DOPC,3445,DOPC CHOL
1445,340.91254,150.36043,DOPC,3446,Ordered
1446,55.400715000000005,262.54645,DOPC,3447,DOPC CHOL
1447,101.259346,349.30768,DOPC,3448,DOPC CHOL
1448,134.86987,71.22711,DOPC,3449,DOPC CHOL
1449,241.63454,282.25534,DOPC,3450,DOPC CHOL
1450,73.96667,66.59799,DOPC,3451,DOPC CHOL
1451,331.04346,529.5919,DOPC,3452,Ordered
1452,21.867577,287.29492,DOPC,3453,DOPC CHOL
1453,114.70313999999999,360.33972,DOPC,3454,DOPC CHOL
1454,36.136326000000004,344.43698,DOPC,3455,DOPC CHOL
1455,518.7792,414.16042999999996,DOPC,3456,DOPC CHOL
1456,245.98533999999998,13.716579000000001,DOPC,3457,Ordered
1457,234.33412,320.05875,DOPC,3458,DOPC CHOL
1458,82.445564,405.32776,DOPC,3459,DOPC CHOL
1459,393.2813,321.56403,DOPC,3460,DOPC CHOL
1460,46.47123,413.3346,DOPC,3461,DOPC CHOL
1461,241.7333,242.19612,DOPC,3462,DOPC CHOL
1462,402.8909,113.32263,DOPC,3463,Ordered
1463,454.81445,390.30624,DOPC,3464,DOPC CHOL
1464,266.99933,80.94714,DOPC,3465,Ordered
1465,82.77382,516.93915,DOPC,3466,Ordered
1466,258.56818,287.1415,DOPC,3467,DOPC CHOL
